[128, 10240, 1.0]
[10240, 10240, 1.0]
[4749, 6367, 1.0]
[128, 10240, 0.0]
[10240, 10240, 1.0]
[128, 10240, 0.0]
[10093, 10240, 0.0]
[128, 10240, 0.0]
[128, 10240, 0.0]
[10240, 10240, 0.0]
[9824, 10240, 1.0]
[10240, 10240, 1.0]
[128, 10240, 0.0]
[128, 10240, 1.0]
[10126, 10240, 0.0]
[9444, 10240, 1.0]
[6070, 10240, 0.0]
[128, 10240, 1.0]
[7180, 10240, 0.0]
[7823, 10240, 1.0]
[2085, 10240, 1.0]
[128, 6566, 1.0]
[6049, 10240, 1.0]
[6618, 10240, 1.0]
[9756, 10240, 1.0]
[2, 10240, 0.0]
[7198, 9172, 1.0]
[9585, 10240, 1.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[3268, 10240, 1.0]
[1866, 10240, 0.0]
[128, 2534, 0.0]
[7986, 8107, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[128, 6274, 1.0]
[128, 10240, 0.0]
[634, 9356, 1.0]
[10240, 10240, 1.0]
[128, 10240, 0.0]
[2239, 10240, 1.0]
[128, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[128, 7658, 1.0]
[128, 10240, 0.0]
[10240, 10240, 0.0]
[9058, 10240, 1.0]
[3212, 3942, 0.0]
[128, 5531, 1.0]
[10240, 10240, 1.0]
[6787, 10240, 1.0]
[4002, 10240, 1.0]
[8575, 10240, 1.0]
[128, 10240, 1.0]
[128, 9424, 0.0]
[8276, 9918, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[128, 6723, 1.0]
[128, 7912, 1.0]
[7046, 10240, 0.0]
[3399, 4293, 0.0]
[128, 10240, 1.0]
[128, 9146, 0.0]
[128, 9378, 1.0]
[10016, 10240, 0.0]
[8328, 10240, 1.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[6475, 10240, 1.0]
[9395, 10240, 0.0]
[128, 10240, 1.0]
[128, 6547, 1.0]
[2343, 7690, 1.0]
[128, 8860, 0.0]
[10240, 10240, 0.0]
[3610, 9023, 1.0]
[10240, 10240, 0.0]
[2981, 10240, 0.0]
[128, 10240, 0.0]
[9756, 9760, 0.0]
[8550, 10240, 1.0]
[128, 10240, 0.0]
[8518, 10240, 1.0]
[128, 10240, 0.0]
[128, 8476, 0.0]
[3860, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[128, 10240, 0.0]
[128, 8726, 1.0]
[128, 10240, 0.0]
[9385, 10240, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[7720, 10240, 0.0]
[10240, 10240, 0.0]
[128, 10240, 0.0]
[5866, 10240, 1.0]
[9387, 10240, 1.0]
[8157, 10240, 1.0]
[10240, 10240, 1.0]
[128, 3543, 0.0]
[6420, 10240, 0.0]
[9788, 10240, 0.0]
[5924, 10240, 0.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[128, 6672, 1.0]
[128, 10240, 0.0]
[128, 10240, 0.0]
[8602, 8669, 1.0]
[10240, 10240, 0.0]
[1539, 4252, 0.0]
[128, 10240, 0.0]
[128, 10240, 1.0]
[9642, 9999, 1.0]
[128, 6305, 0.0]
[6441, 10240, 0.0]
[2990, 10240, 1.0]
[7018, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[2089, 10240, 1.0]
[128, 10240, 0.0]
[8776, 10240, 0.0]
[10240, 10240, 1.0]
[1630, 8513, 1.0]
[2151, 7261, 0.0]
[10240, 10240, 0.0]
[1967, 4555, 1.0]
[128, 9916, 0.0]
[10240, 10240, 0.0]
[128, 10240, 0.0]
[128, 9629, 0.0]
[10240, 10240, 1.0]
[6827, 10240, 1.0]
[128, 10240, 0.0]
[4879, 9164, 0.0]
[10059, 10240, 0.0]
[128, 10240, 1.0]
[128, 7146, 1.0]
[10240, 10240, 0.0]
[7326, 10240, 1.0]
[5927, 7035, 0.0]
[128, 10240, 1.0]
[128, 6544, 1.0]
[446, 9012, 0.0]
[6438, 9746, 1.0]
[128, 7362, 0.0]
[9275, 10240, 1.0]
[6763, 10240, 0.0]
[128, 10240, 0.0]
[128, 10240, 1.0]
[6980, 7530, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[7914, 10240, 0.0]
[10240, 10240, 0.0]
[128, 10240, 1.0]
[5290, 10240, 0.0]
[128, 10240, 1.0]
[4840, 10240, 0.0]
[128, 10240, 0.0]
[1951, 9967, 1.0]
[128, 9255, 0.0]
[7347, 10240, 0.0]
[10240, 10240, 1.0]
[128, 10240, 0.0]
[9256, 10240, 0.0]
[10240, 10240, 1.0]
[657, 4992, 0.0]
[128, 10240, 1.0]
[6515, 10240, 0.0]
[10240, 10240, 0.0]
[4730, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[128, 4890, 1.0]
[128, 10222, 0.0]
[4906, 10240, 1.0]
[128, 7439, 1.0]
[1471, 7756, 1.0]
[7722, 10240, 1.0]
[128, 8256, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[128, 3692, 0.0]
[5394, 10240, 1.0]
[6277, 10240, 0.0]
[5158, 10240, 0.0]
[128, 7692, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[128, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[6842, 10240, 1.0]
[128, 8545, 1.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[10042, 10240, 0.0]
[10240, 10240, 0.0]
[128, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[8953, 10240, 0.0]
[2, 1031, 0.0]
[4651, 10240, 0.0]
[128, 7968, 0.0]
[10173, 10240, 0.0]
[128, 10240, 1.0]
[128, 4654, 0.0]
[3053, 10240, 1.0]
[9803, 10240, 0.0]
[10240, 10240, 0.0]
[4190, 10240, 1.0]
[2, 10240, 1.0]
[6175, 10240, 1.0]
[7993, 10240, 1.0]
[10240, 10240, 1.0]
[5346, 10240, 0.0]
[10240, 10240, 0.0]
[128, 8254, 0.0]
[128, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[6022, 10240, 1.0]
[2395, 9947, 0.0]
[8669, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[128, 5044, 0.0]
[128, 10240, 0.0]
[10052, 10240, 1.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[128, 5066, 0.0]
[5121, 10240, 1.0]
[10240, 10240, 1.0]
[3955, 10240, 0.0]
[6533, 10240, 1.0]
[7572, 8929, 0.0]
[128, 10240, 0.0]
[8488, 8502, 1.0]
[8511, 10240, 0.0]
[10240, 10240, 1.0]
[2, 10240, 1.0]
[128, 10240, 0.0]
[128, 6415, 1.0]
[4423, 10240, 1.0]
[10240, 10240, 0.0]
[3821, 10240, 1.0]
[5255, 6727, 1.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[2248, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[128, 10164, 0.0]
[128, 9038, 0.0]
[5686, 9724, 0.0]
[9090, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[128, 5204, 1.0]
[10240, 10240, 1.0]
[128, 1284, 1.0]
[9529, 10240, 1.0]
[128, 9331, 0.0]
[10240, 10240, 0.0]
[2, 10240, 1.0]
[128, 8627, 1.0]
[5028, 8367, 1.0]
[5572, 10240, 0.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[4720, 10240, 0.0]
[2548, 4765, 1.0]
[9526, 10240, 1.0]
[128, 9266, 1.0]
[128, 10240, 1.0]
[3983, 5891, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[5533, 10240, 1.0]
[128, 10240, 1.0]
[128, 10240, 0.0]
[128, 10240, 0.0]
[128, 9227, 0.0]
[128, 7169, 1.0]
[1240, 10095, 1.0]
[9542, 10240, 0.0]
[9267, 10240, 0.0]
[8342, 10240, 0.0]
[10240, 10240, 0.0]
[2389, 10240, 1.0]
[10240, 10240, 1.0]
[128, 9808, 0.0]
[9561, 10240, 0.0]
[128, 10240, 0.0]
[5098, 5655, 0.0]
[7880, 10240, 0.0]
[128, 10240, 1.0]
[128, 10240, 0.0]
[7733, 10240, 0.0]
[10067, 10240, 1.0]
[128, 6042, 0.0]
[2664, 10240, 0.0]
[10240, 10240, 0.0]
[5759, 9704, 1.0]
[6893, 10240, 1.0]
[10240, 10240, 0.0]
[2640, 8947, 0.0]
[9427, 10240, 1.0]
[9838, 10240, 0.0]
[7934, 10240, 0.0]
[128, 3971, 0.0]
[10240, 10240, 0.0]
[6824, 10240, 1.0]
[3403, 10240, 0.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[5407, 10240, 1.0]
[4239, 5068, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[372, 10240, 0.0]
[10240, 10240, 1.0]
[8968, 10240, 1.0]
[128, 10240, 0.0]
[128, 10240, 1.0]
[8889, 10240, 0.0]
[2250, 10240, 1.0]
[10240, 10240, 1.0]
[6568, 10240, 0.0]
[10240, 10240, 1.0]
[128, 4150, 1.0]
[128, 9888, 1.0]
[2811, 10240, 1.0]
[5497, 10240, 0.0]
[6071, 10240, 1.0]
[128, 7081, 0.0]
[128, 10240, 1.0]
[128, 9507, 0.0]
[8825, 9265, 0.0]
[6077, 10240, 1.0]
[128, 6669, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[2, 5815, 1.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[9142, 10240, 0.0]
[128, 816, 0.0]
[10240, 10240, 1.0]
[7210, 10240, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[128, 5792, 1.0]
[4171, 10240, 0.0]
[6187, 10240, 1.0]
[7936, 10240, 0.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[3661, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[128, 10240, 0.0]
[128, 2735, 0.0]
[5332, 10240, 0.0]
[9825, 10240, 1.0]
[2, 10240, 1.0]
[128, 10240, 1.0]
[128, 7758, 1.0]
[128, 10240, 0.0]
[9721, 9966, 0.0]
[10240, 10240, 1.0]
[8302, 10240, 1.0]
[1715, 10240, 0.0]
[128, 8506, 0.0]
[8021, 8210, 1.0]
[128, 10240, 0.0]
[8693, 10240, 1.0]
[128, 5040, 0.0]
[128, 7273, 0.0]
[128, 10240, 0.0]
[3596, 10052, 0.0]
[10240, 10240, 1.0]
[8302, 10240, 1.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[10240, 10240, 0.0]
[128, 5375, 1.0]
[4800, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[128, 2780, 1.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[6590, 10240, 0.0]
[5541, 10240, 0.0]
[128, 7529, 0.0]
[10240, 10240, 1.0]
[7092, 10240, 1.0]
[128, 10240, 0.0]
[128, 10240, 1.0]
[128, 7638, 1.0]
[8993, 10240, 1.0]
[10240, 10240, 1.0]
[5476, 10240, 0.0]
[10240, 10240, 1.0]
[8967, 10240, 0.0]
[7023, 10240, 1.0]
[7114, 9411, 1.0]
[128, 9522, 0.0]
[128, 10240, 1.0]
[9948, 10240, 0.0]
[128, 6845, 1.0]
[128, 5603, 1.0]
[5786, 10240, 1.0]
[10240, 10240, 0.0]
[2, 10240, 0.0]
[128, 7802, 1.0]
[10240, 10240, 1.0]
[5567, 6816, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[2, 128, 0.0]
[2, 8302, 1.0]
[873, 10240, 0.0]
[10240, 10240, 0.0]
[6007, 10240, 0.0]
[128, 10240, 1.0]
[10240, 10240, 0.0]
[128, 3988, 0.0]
[8683, 10240, 1.0]
[10240, 10240, 0.0]
[128, 9088, 0.0]
[128, 10240, 0.0]
[128, 8826, 1.0]
[3135, 10240, 0.0]
[9497, 10240, 0.0]
[1567, 10240, 0.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[10060, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[4259, 4446, 1.0]
[128, 10175, 1.0]
[10240, 10240, 1.0]
[8890, 10240, 1.0]
[128, 10240, 0.0]
[128, 5799, 0.0]
[7765, 10240, 0.0]
[128, 10240, 0.0]
[10240, 10240, 0.0]
[128, 5521, 1.0]
[128, 9792, 1.0]
[7409, 10240, 1.0]
[5762, 10240, 0.0]
[3050, 7382, 1.0]
[128, 9020, 0.0]
[10240, 10240, 1.0]
[4024, 10240, 1.0]
[7385, 10240, 0.0]
[128, 6443, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[6104, 10240, 1.0]
[10240, 10240, 1.0]
[7376, 10240, 0.0]
[7277, 10240, 0.0]
[128, 4411, 1.0]
[10240, 10240, 1.0]
[5982, 10240, 1.0]
[10240, 10240, 1.0]
[8719, 10240, 1.0]
[6049, 10240, 1.0]
[128, 10240, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[128, 550, 0.0]
[6842, 10240, 1.0]
[128, 10240, 1.0]
[5780, 10240, 0.0]
[128, 10240, 0.0]
[4803, 10240, 1.0]
[10027, 10240, 1.0]
[128, 2512, 1.0]
[128, 4870, 0.0]
[128, 6669, 0.0]
[9732, 10240, 0.0]
[128, 9637, 1.0]
[4379, 10240, 0.0]
[128, 9393, 0.0]
[3307, 10240, 0.0]
[128, 10240, 0.0]
[10135, 10240, 0.0]
[9283, 10240, 1.0]
[10240, 10240, 0.0]
[2, 8822, 1.0]
[128, 10240, 1.0]
[5253, 9576, 1.0]
[10240, 10240, 0.0]
[5921, 10240, 1.0]
[128, 1608, 0.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[7493, 10240, 1.0]
[128, 10127, 1.0]
[2384, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[9319, 10240, 1.0]
[10240, 10240, 0.0]
[128, 10240, 0.0]
[128, 7624, 1.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[128, 2250, 1.0]
[8352, 10240, 0.0]
[9688, 10240, 0.0]
[128, 10240, 0.0]
[2954, 10240, 0.0]
[10240, 10240, 0.0]
[743, 10240, 1.0]
[7926, 10240, 1.0]
[4830, 10240, 0.0]
[10240, 10240, 1.0]
[7710, 10240, 0.0]
[3381, 10240, 1.0]
[128, 10240, 1.0]
[128, 10240, 1.0]
[8689, 10240, 1.0]
[9489, 10240, 0.0]
[10240, 10240, 0.0]
[128, 9909, 0.0]
[7410, 10240, 1.0]
[10240, 10240, 1.0]
[128, 9952, 1.0]
[10240, 10240, 0.0]
[128, 5376, 0.0]
[9049, 10240, 1.0]
[128, 7584, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[6975, 10240, 1.0]
[6662, 10240, 0.0]
[128, 10240, 0.0]
[10240, 10240, 0.0]
[9831, 10240, 0.0]
[10240, 10240, 1.0]
[2, 10240, 1.0]
[128, 6597, 1.0]
[10240, 10240, 0.0]
[7255, 10240, 0.0]
[2037, 2114, 1.0]
[2567, 10240, 0.0]
[128, 10240, 1.0]
[7722, 10240, 0.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[9548, 10240, 1.0]
[128, 8789, 1.0]
[5642, 10240, 1.0]
[128, 5152, 0.0]
[10240, 10240, 0.0]
[128, 8684, 0.0]
[10240, 10240, 0.0]
[128, 10240, 1.0]
[9317, 10240, 1.0]
[128, 3613, 0.0]
[6334, 10240, 1.0]
[4263, 10240, 1.0]
[4665, 10240, 1.0]
[128, 10240, 1.0]
[6966, 10240, 0.0]
[5027, 10240, 0.0]
[128, 10240, 0.0]
[10240, 10240, 1.0]
[9275, 10240, 0.0]
[128, 5907, 0.0]
[800, 10240, 0.0]
[8452, 10240, 0.0]
[8853, 10240, 0.0]
[1502, 10240, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[128, 5504, 1.0]
[5534, 5652, 0.0]
[128, 7395, 0.0]
[10240, 10240, 0.0]
[128, 10240, 1.0]
[128, 8619, 1.0]
[466, 4824, 1.0]
[4007, 10240, 0.0]
[2334, 7885, 1.0]
[128, 10240, 1.0]
[3232, 9434, 0.0]
[8633, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[2, 128, 0.0]
[128, 10240, 0.0]
[10240, 10240, 1.0]
[8092, 9093, 0.0]
[128, 10240, 0.0]
[128, 10240, 0.0]
[6543, 10240, 0.0]
[7931, 10240, 0.0]
[10240, 10240, 1.0]
[128, 6402, 0.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[7688, 9619, 1.0]
[10240, 10240, 0.0]
[128, 1854, 1.0]
[10240, 10240, 0.0]
[8267, 10240, 0.0]
[10240, 10240, 0.0]
[2, 128, 1.0]
[5451, 10240, 0.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[128, 2543, 1.0]
[10240, 10240, 1.0]
[1941, 10240, 1.0]
[10240, 10240, 0.0]
[128, 10240, 0.0]
[10240, 10240, 0.0]
[128, 3822, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[128, 10240, 1.0]
[10240, 10240, 0.0]
[128, 4633, 1.0]
[10240, 10240, 1.0]
[2, 128, 0.0]
[8955, 9651, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[4179, 10240, 1.0]
[8667, 10240, 1.0]
[10240, 10240, 0.0]
[6026, 10240, 1.0]
[8388, 10240, 1.0]
[8278, 10240, 0.0]
[9126, 10240, 0.0]
[5977, 10240, 1.0]
[6775, 10240, 0.0]
[4750, 10240, 0.0]
[10240, 10240, 0.0]
[128, 1534, 1.0]
[128, 3477, 1.0]
[8291, 10240, 1.0]
[7026, 10111, 0.0]
[10240, 10240, 1.0]
[4429, 10240, 0.0]
[3880, 10223, 0.0]
[10240, 10240, 1.0]
[128, 8364, 1.0]
[9880, 10240, 1.0]
[128, 10240, 0.0]
[128, 10240, 1.0]
[307, 10240, 1.0]
[128, 9448, 0.0]
[9869, 10240, 1.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[10240, 10240, 0.0]
[8736, 10240, 1.0]
[2671, 10240, 1.0]
[132, 10240, 0.0]
[8299, 8836, 0.0]
[1314, 4314, 0.0]
[10128, 10240, 1.0]
[128, 10240, 0.0]
[6633, 10240, 1.0]
[128, 10240, 1.0]
[128, 9341, 0.0]
[128, 10240, 1.0]
[8502, 10240, 0.0]
[5830, 8355, 1.0]
[128, 7992, 0.0]
[128, 10240, 1.0]
[4655, 8275, 1.0]
[128, 8818, 0.0]
[4896, 9560, 1.0]
[128, 9724, 1.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[7921, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[128, 9964, 0.0]
[128, 10240, 0.0]
[576, 10240, 0.0]
[10240, 10240, 1.0]
[128, 7810, 0.0]
[7074, 10240, 0.0]
[128, 10240, 0.0]
[128, 9588, 0.0]
[6396, 7274, 1.0]
[8511, 8638, 1.0]
[128, 10240, 1.0]
[4234, 10240, 1.0]
[2684, 10240, 1.0]
[3188, 10240, 0.0]
[10240, 10240, 0.0]
[10130, 10240, 0.0]
[10240, 10240, 0.0]
[2, 10240, 1.0]
[128, 4936, 1.0]
[128, 10240, 1.0]
[9983, 10240, 1.0]
[128, 4657, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[6063, 10240, 1.0]
[5734, 10240, 1.0]
[10240, 10240, 0.0]
[128, 3059, 1.0]
[128, 7887, 0.0]
[3556, 10240, 0.0]
[10237, 10240, 0.0]
[10240, 10240, 1.0]
[5103, 10240, 0.0]
[5884, 10240, 1.0]
[10240, 10240, 0.0]
[6525, 10240, 1.0]
[8748, 10240, 0.0]
[1480, 10240, 0.0]
[4724, 10240, 0.0]
[128, 9044, 0.0]
[6218, 8200, 0.0]
[128, 10240, 0.0]
[9984, 10240, 1.0]
[128, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[3789, 6881, 0.0]
[9948, 10240, 1.0]
[9139, 10240, 0.0]
[6249, 10240, 0.0]
[3658, 10240, 0.0]
[128, 8995, 0.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[3757, 10240, 1.0]
[10240, 10240, 0.0]
[128, 10240, 0.0]
[10240, 10240, 1.0]
[2, 3459, 1.0]
[7476, 10240, 1.0]
[128, 6794, 1.0]
[10240, 10240, 1.0]
[810, 10240, 1.0]
[10240, 10240, 1.0]
[6548, 10240, 0.0]
[128, 10240, 0.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[7478, 10240, 0.0]
[128, 10240, 1.0]
[128, 6325, 1.0]
[10240, 10240, 0.0]
[5000, 10240, 0.0]
[6064, 10240, 1.0]
[8850, 10240, 0.0]
[7475, 10240, 1.0]
[128, 10240, 0.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[128, 9840, 1.0]
[5248, 10240, 0.0]
[128, 6902, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[5492, 10240, 0.0]
[128, 2576, 1.0]
[5743, 10240, 1.0]
[128, 10240, 1.0]
[8735, 9976, 1.0]
[128, 10240, 0.0]
[128, 10240, 1.0]
[8285, 10240, 1.0]
[128, 8020, 0.0]
[128, 10240, 1.0]
[10240, 10240, 0.0]
[3532, 10240, 1.0]
[128, 6432, 0.0]
[4271, 10240, 1.0]
[6685, 10240, 0.0]
[10240, 10240, 0.0]
[7510, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[2, 10240, 1.0]
[128, 8951, 1.0]
[128, 4356, 1.0]
[7867, 9922, 1.0]
[8492, 10240, 1.0]
[10240, 10240, 0.0]
[128, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[8107, 10240, 0.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[89, 10240, 1.0]
[7573, 10240, 1.0]
[128, 3056, 1.0]
[10240, 10240, 0.0]
[128, 9184, 1.0]
[128, 6986, 1.0]
[8800, 9362, 1.0]
[10240, 10240, 1.0]
[8955, 10240, 0.0]
[8442, 10240, 0.0]
[4243, 7947, 0.0]
[8635, 10240, 0.0]
[128, 10240, 0.0]
[128, 6995, 0.0]
[10240, 10240, 1.0]
[128, 8614, 1.0]
[128, 10240, 0.0]
[128, 10240, 0.0]
[8326, 10240, 1.0]
[128, 10240, 1.0]
[5406, 9002, 0.0]
[128, 10240, 0.0]
[128, 7896, 0.0]
[9156, 10240, 1.0]
[440, 10240, 0.0]
[10240, 10240, 1.0]
[128, 6440, 1.0]
[10240, 10240, 1.0]
[128, 7012, 0.0]
[10240, 10240, 0.0]
[128, 5773, 1.0]
[291, 8162, 0.0]
[9138, 10240, 0.0]
[128, 9813, 1.0]
[7205, 10240, 0.0]
[10240, 10240, 0.0]
[128, 10159, 0.0]
[128, 10240, 1.0]
[1541, 5599, 1.0]
[7388, 10240, 1.0]
[1569, 8983, 1.0]
[10240, 10240, 0.0]
[128, 7624, 0.0]
[5440, 10240, 1.0]
[128, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[5979, 10240, 1.0]
[10240, 10240, 0.0]
[5339, 10240, 1.0]
[6013, 10240, 0.0]
[10240, 10240, 1.0]
[128, 9527, 0.0]
[3611, 10240, 0.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[6783, 10240, 1.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 0.0]
[9775, 10240, 0.0]
[2, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[2, 10240, 0.0]
[10240, 10240, 0.0]
[472, 10240, 1.0]
[128, 10240, 0.0]
[10240, 10240, 1.0]
[128, 10240, 1.0]
[8112, 8731, 1.0]
[128, 6077, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[9501, 10240, 0.0]
[7927, 9105, 1.0]
[3884, 9381, 0.0]
[128, 10240, 0.0]
[128, 10240, 0.0]
[128, 8046, 0.0]
[10240, 10240, 1.0]
[6532, 10240, 0.0]
[128, 9245, 1.0]
[5092, 10240, 0.0]
[128, 10240, 0.0]
[8388, 10240, 0.0]
[128, 10240, 0.0]
[128, 6010, 0.0]
[10240, 10240, 1.0]
[4143, 10240, 1.0]
[7015, 10240, 0.0]
[128, 10240, 1.0]
[10240, 10240, 1.0]
[128, 4654, 0.0]
[2764, 10240, 0.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 0.0]
[2225, 10240, 1.0]
[9377, 10240, 0.0]
[6673, 10240, 1.0]
[10240, 10240, 0.0]
[128, 10240, 1.0]
[2947, 10240, 0.0]
[6103, 10240, 0.0]
[10240, 10240, 1.0]
[3976, 9294, 0.0]
[128, 10240, 0.0]
[128, 10240, 1.0]
[10240, 10240, 0.0]
[10240, 10240, 1.0]
[9821, 10240, 1.0]
[10240, 10240, 0.0]
[2, 128, 0.0]
[993, 10240, 1.0]
[10240, 10240, 0.0]
[9785, 10212, 1.0]
[7614, 9481, 1.0]
[2583, 10240, 0.0]
[10240, 10240, 1.0]
[10240, 10240, 1.0]
[128, 9464, 1.0]
[7234, 10240, 1.0]
[3650, 8909, 1.0]
[10240, 10240, 1.0]
[1907, 3113, 0.0]
[8775, 10240, 1.0]
[128, 9019, 1.0]
[5621, 8419, 0.0]
[128, 3527, 1.0]
[5994, 10240, 0.0]
[7846, 10240, 0.0]
